_index,fecha,Edad,Genero,Grupo étnico,Víctima del conflicto,Tipo de discapacidad,¿Cuenta con SISBEN?,Hora de Apertura del Comercio,Hora Cierre del Comercio,¿Cuántos trabajadores tiene?,¿Cuántos trabajadores extranjeros tiene?,¿Tiene registro ante la DIAN (RUT)?,Hora de recepción de mercancía,Inversión en mercancía,Tipo de producto/servicio,Afiliación a EPS,Medio de transporte,Nivel de escolaridad,seguridad social sin salud,Manejo de basuras,Estado de Registro Cámara,Tipo de contrato
2405,06/28/2021 12:00:00 AM,58.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,15:30:00.000-05:00,150000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2406,06/25/2021 12:00:00 AM,33.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,09:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,300000.0,Solo ofrezco servicios.,Contributivo,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2407,06/25/2021 12:00:00 AM,22.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,05:30:00.000-05:00,0,0.0,False,15:30:00.000-05:00,150.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Profesional,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2408,06/25/2021 12:00:00 AM,55.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,07:15:00.000-05:00,19:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2409,06/25/2021 12:00:00 AM,46.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,06:30:00.000-05:00,20:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,340000.0,Productos agrícolas,No afiliado,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2410,06/28/2021 12:00:00 AM,36.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,20000.0,Solo ofrezco servicios.,No afiliado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2411,06/28/2021 12:00:00 AM,56.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,04:00:00.000-05:00,20:00:00.000-05:00,1,0.0,False,04:00:00.000-05:00,800000.0,Productos agrícolas,No afiliado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2412,06/28/2021 12:00:00 AM,63.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,400000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2413,06/28/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,A pie,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2414,06/28/2021 12:00:00 AM,46.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,21:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,300000.0,Productos agrícolas,Contributivo,Bus/Buseta urbana,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2415,06/28/2021 12:00:00 AM,64.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,250000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2416,06/28/2021 12:00:00 AM,54.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,500000.0,Productos agrícolas,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2417,06/28/2021 12:00:00 AM,36.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,18:00:00.000-05:00,1,0.0,False,10:30:00.000-05:00,80000.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta intermunicipal,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2418,06/28/2021 12:00:00 AM,34.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,05:30:00.000-05:00,18:00:00.000-05:00,0,0.0,False,10:00:00.000-05:00,90000.0,Solo ofrezco servicios.,No afiliado,Bus/Buseta intermunicipal,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2419,06/28/2021 12:00:00 AM,58.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:00:00.000-05:00,16:00:00.000-05:00,6,0.0,False,04:00:00.000-05:00,500000.0,Solo ofrezco servicios.,Subsidiado,A pie,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2420,06/28/2021 12:00:00 AM,60.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,23:00:00.000-05:00,10:00:00.000-05:00,1,0.0,False,01:00:00.000-05:00,1500000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2421,06/28/2021 12:00:00 AM,50.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,01:00:00.000-05:00,10:00:00.000-05:00,0,0.0,False,,500000.0,Productos agrícolas,Subsidiado,Taxi Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2422,06/28/2021 12:00:00 AM,74.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,03:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,00:00:00.000-05:00,1500000.0,Productos agrícolas,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2423,06/28/2021 12:00:00 AM,70.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,23:00:00.000-05:00,10:00:00.000-05:00,1,0.0,False,21:00:00.000-05:00,1000000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2424,06/28/2021 12:00:00 AM,43.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,05:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,06:30:00.000-05:00,200000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2425,06/28/2021 12:00:00 AM,71.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,19:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,500000.0,Productos agrícolas,Contributivo,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2426,06/28/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,NO,03:00:00.000-05:00,17:00:00.000-05:00,0,0.0,False,06:00:00.000-05:00,50000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2427,06/28/2021 12:00:00 AM,41.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,06:00:00.000-05:00,18:30:00.000-05:00,0,0.0,False,09:30:00.000-05:00,30000.0,Otros productos alimenticios,No afiliado,A pie,Profesional,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2428,06/28/2021 12:00:00 AM,43.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,05:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,03:00:00.000-05:00,300000.0,Productos agrícolas,Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La recoge un servicio informal,No tiene registro,NS/NR
2429,06/28/2021 12:00:00 AM,46.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,17:00:00.000-05:00,2,0.0,,09:30:00.000-05:00,60000.0,"Artículos de ferretería, pinturas y productos de vidrio",Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
2430,06/28/2021 12:00:00 AM,47.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,30000.0,Solo ofrezco servicios.,Subsidiado,A pie,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2431,06/28/2021 12:00:00 AM,29.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,50000.0,Solo ofrezco servicios.,No afiliado,Taxi Colectivo,Bachillerato completo,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2432,06/28/2021 12:00:00 AM,43.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,NO,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,,11:00:00.000-05:00,100000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Técnico o tecnológico,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2433,06/28/2021 12:00:00 AM,49.0,Masculino,Ninguno de los anteriores,1,Sin discapacidad,NO,06:00:00.000-05:00,19:00:00.000-05:00,0,0.0,,11:00:00.000-05:00,30000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Técnico o tecnológico,Afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2434,06/28/2021 12:00:00 AM,62.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:30:00.000-05:00,16:30:00.000-05:00,2,0.0,False,14:30:00.000-05:00,700000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Bus/Buseta intermunicipal,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,Verbal
2435,06/28/2021 12:00:00 AM,54.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,07:00:00.000-05:00,08:00:00.000-05:00,2,0.0,False,20:00:00.000-05:00,1000000.0,Solo ofrezco servicios.,,Taxi Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2436,06/28/2021 12:00:00 AM,75.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,06:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,06:00:00.000-05:00,80000.0,Productos agrícolas,,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2437,06/28/2021 12:00:00 AM,67.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,10:30:00.000-05:00,17:00:00.000-05:00,0,0.0,False,14:00:00.000-05:00,12000.0,Solo ofrezco servicios.,,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2438,06/28/2021 12:00:00 AM,58.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,06:00:00.000-05:00,15:00:00.000-05:00,0,0.0,False,04:00:00.000-05:00,150000.0,Productos agrícolas,,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2439,06/28/2021 12:00:00 AM,45.0,Femenino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,08:30:00.000-05:00,16:30:00.000-05:00,0,0.0,False,08:30:00.000-05:00,15000.0,Solo ofrezco servicios.,,Taxi Colectivo,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2441,06/28/2021 12:00:00 AM,51.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,1,0.0,False,14:00:00.000-05:00,500000.0,Solo ofrezco servicios.,,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2442,06/28/2021 12:00:00 AM,55.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,SI,06:30:00.000-05:00,18:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,70000.0,Solo ofrezco servicios.,,Mototaxi,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2444,06/28/2021 12:00:00 AM,42.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,06:30:00.000-05:00,17:30:00.000-05:00,1,0.0,False,16:00:00.000-05:00,700000.0,Artículos deportivos,,Jeep Colectivo,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2445,06/28/2021 12:00:00 AM,66.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Sin discapacidad,NO,05:30:00.000-05:00,17:30:00.000-05:00,0,0.0,False,09:00:00.000-05:00,100000.0,Calzado y artículos de cuero y sucedáneos del cuero,,Bus/Buseta urbana,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2446,06/28/2021 12:00:00 AM,41.0,Masculino,Raizal del archipiélago (lealo completo. Tiene a confundirse),0,Visual,NO,07:30:00.000-05:00,18:00:00.000-05:00,3,0.0,False,14:00:00.000-05:00,200000.0,Artículos deportivos,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2447,06/28/2021 12:00:00 AM,52.0,Femenino,Ninguno de los anteriores,1,Sin discapacidad,SI,06:00:00.000-05:00,16:00:00.000-05:00,0,0.0,False,11:00:00.000-05:00,300000.0,Bebidas,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2448,06/28/2021 12:00:00 AM,63.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,03:00:00.000-05:00,13:00:00.000-05:00,0,0.0,False,03:30:00.000-05:00,200000.0,Productos agrícolas,No afiliado,Jeep Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2449,06/28/2021 12:00:00 AM,21.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:00:00.000-05:00,16:30:00.000-05:00,3,0.0,False,04:00:00.000-05:00,700000.0,Productos agrícolas,Subsidiado,Mototaxi,Básica completa,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2450,06/28/2021 12:00:00 AM,73.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,17:30:00.000-05:00,0,0.0,False,07:00:00.000-05:00,75000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Bus/Buseta urbana,Primaria completa,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2451,06/28/2021 12:00:00 AM,50.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,08:00:00.000-05:00,16:00:00.000-05:00,1,0.0,False,09:00:00.000-05:00,20000.0,"Electrodomésticos y gasodomésticos de uso doméstico, muebles y equipos de iluminación",Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2452,06/28/2021 12:00:00 AM,47.0,Masculino,Ninguno de los anteriores,0,Física,SI,07:00:00.000-05:00,17:00:00.000-05:00,2,0.0,,08:00:00.000-05:00,100000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2453,06/28/2021 12:00:00 AM,65.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,0,0.0,False,05:00:00.000-05:00,50000.0,Productos agrícolas,Subsidiado,Mototaxi,Primaria incompleta,Afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2483,06/25/2021 12:00:00 AM,51.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:44:00.000-05:00,06:45:00.000-05:00,2,0.0,False,10:46:00.000-05:00,100.0,Solo ofrezco servicios.,No afiliado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2454,06/28/2021 12:00:00 AM,58.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,07:30:00.000-05:00,18:00:00.000-05:00,0,0.0,,12:00:00.000-05:00,240000.0,Prendas de vestir y sus accesorios,Subsidiado,Mototaxi,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2455,06/28/2021 12:00:00 AM,31.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:30:00.000-05:00,18:00:00.000-05:00,1,0.0,,15:00:00.000-05:00,2000000.0,Prendas de vestir y sus accesorios,Subsidiado,Bus/Buseta urbana,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2456,06/28/2021 12:00:00 AM,77.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,03:00:00.000-05:00,13:00:00.000-05:00,0,0.0,False,03:00:00.000-05:00,100000.0,Productos agrícolas,Subsidiado,Jeep Colectivo,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2458,06/28/2021 12:00:00 AM,48.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,08:00:00.000-05:00,17:35:00.000-05:00,0,0.0,,10:31:00.000-05:00,1000000.0,"Productos farmacéuticos y medicinales, cosméticos y artículos de tocador",Subsidiado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
2459,06/28/2021 12:00:00 AM,25.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,06:00:00.000-05:00,18:00:00.000-05:00,0,0.0,,,1000000.0,Solo ofrezco servicios.,Subsidiado,A pie,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,Tiene registro y está actualizado,NS/NR
2460,06/28/2021 12:00:00 AM,76.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,NO,06:30:00.000-05:00,17:00:00.000-05:00,0,0.0,False,09:00:00.000-05:00,200000.0,Prendas de vestir y sus accesorios,Contributivo,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2461,06/28/2021 12:00:00 AM,59.0,Masculino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:30:00.000-05:00,06:00:00.000-05:00,0,0.0,False,08:00:00.000-05:00,250000.0,Calzado y artículos de cuero y sucedáneos del cuero,Contributivo,Jeep Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2485,06/25/2021 12:00:00 AM,25.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,08:12:00.000-05:00,06:30:00.000-05:00,2,0.0,False,10:13:00.000-05:00,200.0,Solo ofrezco servicios.,No afiliado,Mototaxi,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2462,06/28/2021 12:00:00 AM,58.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:30:00.000-05:00,17:00:00.000-05:00,2,0.0,,08:00:00.000-05:00,600000.0,Calzado y artículos de cuero y sucedáneos del cuero,Subsidiado,A pie,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2463,06/28/2021 12:00:00 AM,55.0,Femenino,Afrodescendiente o negro,0,Sin discapacidad,SI,07:00:00.000-05:00,18:00:00.000-05:00,1,1.0,,12:00:00.000-05:00,300000.0,Calzado y artículos de cuero y sucedáneos del cuero,Contributivo,Taxi Colectivo,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,Verbal
2464,06/28/2021 12:00:00 AM,42.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,04:34:00.000-05:00,08:34:00.000-05:00,1,0.0,False,11:35:00.000-05:00,100.0,Solo ofrezco servicios.,Subsidiado,Bus/Buseta urbana,Básica completa,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2465,06/28/2021 12:00:00 AM,72.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,SI,,03:26:00.000-05:00,2,0.0,False,05:27:00.000-05:00,300.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La pone en los colectores de basura o canecas,No tiene registro,NS/NR
2466,06/28/2021 12:00:00 AM,16.0,Femenino,Ninguno de los anteriores,0,Sin discapacidad,NO,05:19:00.000-05:00,10:19:00.000-05:00,1,0.0,False,08:20:00.000-05:00,100.0,Solo ofrezco servicios.,No afiliado,A pie,Técnico o tecnológico,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2467,06/28/2021 12:00:00 AM,53.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,05:12:00.000-05:00,06:12:00.000-05:00,1,0.0,False,08:13:00.000-05:00,200.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2468,06/28/2021 12:00:00 AM,62.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,NO,07:00:00.000-05:00,09:07:00.000-05:00,1,0.0,False,08:08:00.000-05:00,100.0,Solo ofrezco servicios.,Subsidiado,Mototaxi,NS/NR,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2484,06/25/2021 12:00:00 AM,34.0,Masculino,Ninguno de los anteriores,0,Sin discapacidad,SI,07:25:00.000-05:00,06:00:00.000-05:00,1,0.0,False,10:26:00.000-05:00,100.0,Solo ofrezco servicios.,Subsidiado,Taxi Colectivo,Bachillerato completo,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
2469,06/28/2021 12:00:00 AM,29.0,Prefiero no decir,Ninguno de los anteriores,0,Sin discapacidad,NO,07:59:00.000-05:00,06:59:00.000-05:00,1,0.0,False,11:01:00.000-05:00,80.0,Solo ofrezco servicios.,No afiliado,A pie,Primaria incompleta,No afiliado,La recoge el servicio de aseo,No tiene registro,NS/NR
